id,congress,chamber,rollnumber,voteview_id,date,year,month,day,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc,pap_description,pap_majortopic,pap_subtopic,majortopic,subtopic
11781,93,2,982,RS0930982,9/18/74,1974,9,18,NA,NA,73,18,0.344,-0.611,0.146,-0.07,-31.456,S3221,NA,NA,NA,"TO AMEND S.3221, A BILL TO PROVIDE FOR THE ORDERLY EXPLORATION OF ENERGY RESOURCES OF THE OUTER CONTINENTAL SHELF, BY DEFINING RESPONSIBILITIES OF THE NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION AND THE COAST GUARD FOR COASTAL ZONE MANAGEMENT AND DEVELOPMENT.","TO AMEND S.3221, A BILL TO PROVIDE FOR THE ORDERLY EXPLORATION OF ENERGY RESOURCES OF THE OUTER CONTINENTAL SHELF, BY DEFINING RESPONSIBILITIES OF THE NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION AND THE COAST GUARD FOR COASTAL ZONE MANAGEMENT AND DE",7,710,7,701
12251,94,2,288,RS0940288,7/16/75,1975,7,16,NA,NA,30,62,-0.714,-0.7,0.095,-0.146,-52.543,S586,NA,NA,NA,"TO AMEND S. 586, THE PROPOSED COASTAL ZONE MANAGEMENT ACT AMENDMENTS OF 1975, BY LIMITING AID FOR PLANNING OR IMPACT AID FOR THE EFFECTS OF OFF-SHORE ENERGY DEVELOPMENT OR ENERGY PRODUCING ACTIVITIES FOR IMPACT RELATED DIRECTLY TO SUCH OFFSHORE ACTIVITY. SEN. BUMPER STATED THAT AS BILL IS PRESENTLY WRITTEN, A COASTAL STATE MAY RECEIVE IMPACT AND PLANNING AID FOR EFFECTS OF ENERGY DEVELOPMENT OR PRODUCTION ANYWHERE IN THE STATE.","TO AMEND S. 586, THE PROPOSED COASTAL ZONE MANAGEMENT ACT AMENDMENTS OF 1975, BY LIMITING AID FOR PLANNING OR IMPACT AID FOR THE EFFECTS OF OFF-SHORE ENERGY DEVELOPMENT OR ENERGY PRODUCING ACTIVITIES FOR IMPACT RELATED DIRECTLY TO SUCH OFFSHORE ACTIVITY",7,710,7,701
12253,94,2,289,RS0940289,7/16/75,1975,7,16,NA,NA,63,28,-0.706,-0.396,-0.081,0.123,-51.443,S586,NA,NA,NA,TO TABLE SEN. BUMPER'S MOTION TO RECONSIDER THE VOTE BY WHICH HIS AMENDMENT TO S. 586 (SEE VAR. 298) WAS REJECTED.,TO TABLE SEN. BUMPER'S MOTION TO RECONSIDER THE VOTE BY WHICH HIS AMENDMENT TO S. 586 (SEE VAR. 298) WAS REJECTED.,7,710,7,701
12257,94,2,290,RS0940290,7/16/75,1975,7,16,NA,NA,30,59,-0.669,-0.743,0.107,-0.155,-49.396,S586,NA,NA,NA,"TO AMEND S. 586 SO AS TO ELIMINATE FROM DEFINITION OF """"""""""""""""ENERGY FACILITES"""""""""""""""" SUCH FACILITIES USED PRIMARILY FOR MANUFACTURE OR ASSEMBLY OF EQUIPMENT.",SUCH FACILITIES USED PRIMARILY FOR MANUFACTURE OR ASSEMBLY OF EQUIPMENT.,7,710,7,701
12259,94,2,291,RS0940291,7/16/75,1975,7,16,NA,NA,73,15,0.428,-0.904,0.214,0.104,-24.62,S586,NA,NA,NA,TO PASS S. 586.,TO PASS S. 586.,7,710,7,701
12353,94,2,336,RS0940336,7/26/75,1975,7,26,NA,NA,40,40,0.014,-0.343,-0.202,-0.423,-27.524,HR8070,NA,NA,NA,"TO TABLE MONDALE AMENDMENT TO H.R. 8070, A BILL MAKING APPROPRIATIONS FOR HUD; SAID AMENDMENT APPROPRIATING AN ADDITIONAL $10 MILLION FOR PROGRAM TO ELIMINATE POLLUTION FROM FRESHWATER LAKES.","TO TABLE MONDALE AMENDMENT TO H.R. 8070, A BILL MAKING APPROPRIATIONS FOR HUD; SAID AMENDMENT APPROPRIATING AN ADDITIONAL $10 MILLION FOR PROGRAM TO ELIMINATE POLLUTION FROM FRESHWATER LAKES.",7,701,7,701
12366,94,2,343,RS0940343,7/29/75,1975,7,29,NA,NA,35,59,-0.709,0.238,0.083,0.602,-44.725,S1587,NA,NA,NA,"TO TABLE TALMADGE AMENDMENT TO S.1587, AUTHORIZING FUNDS FOR ANTIRECESSIONARY PUBLIC WORKS PROGRAMS FOR FISCAL 1976; THE AMENDMENT WOULD CHANGE THE FORMULA USED TO ALLOCATE AMONG THE SEVERAL STATES APPROXIMATELY $9 BILLION IN IMPOUNDED WATER POLLUTION CONTROL FUNDS.","TO TABLE TALMADGE AMENDMENT TO S.1587, AUTHORIZING FUNDS FOR ANTIRECESSIONARY PUBLIC WORKS PROGRAMS FOR FISCAL 1976; THE AMENDMENT WOULD CHANGE THE FORMULA USED TO ALLOCATE AMONG THE SEVERAL STATES APPROXIMATELY $9 BILLION IN IMPOUNDED WATER POLLUTION C",7,701,7,701
12368,94,2,344,RS0940344,7/29/75,1975,7,29,NA,NA,60,35,-0.81,0.352,-0.109,-0.747,-44.992,S1587,NA,NA,NA,TO AMEND S. 1587 BY CHANGING THE FORMULA USED TO ALLOCATE AMONG THE SEVERAL STATES APPROXIMATELY $9 BILLION IN PREVIOUSLY IMPOUNDED WATER POLLUTION CONTROL FUNDS.,TO AMEND S. 1587 BY CHANGING THE FORMULA USED TO ALLOCATE AMONG THE SEVERAL STATES APPROXIMATELY $9 BILLION IN PREVIOUSLY IMPOUNDED WATER POLLUTION CONTROL FUNDS.,7,701,7,701
12651,94,2,482,RS0940482,11/12/75,1975,11,12,NA,NA,89,0,0,0,0,0,0,HR8841,NA,NA,NA,"TO PASS H.R. 8841, A BILL TO EXTEND FOR 2 YEARS THE AUTHORITY OF THE ENVIRONMENTAL PROTECTION AGENCY TO REGULATE PESTICIDES AND RELATED CHEMICALS.","TO PASS H.R. 8841, A BILL TO EXTEND FOR 2 YEARS THE AUTHORITY OF THE ENVIRONMENTAL PROTECTION AGENCY TO REGULATE PESTICIDES AND RELATED CHEMICALS.",7,704,7,704
13143,94,2,1036,RS0941036,7/28/76,1976,7,28,NA,NA,45,51,0.069,-0.08,-0.08,-0.457,-43.389,S3219,NA,NA,NA,"TO AGREE TO A SUBSTITUTE AMENDMENT FOR THE BAKER AMENDMENT (SEE R.C. 426) TO S. 3219, THE PROPOSED CLEAN AIR ACT AMENDMENTS OF 1976. THE BENTSEN AMENDMENT REDUCES THE PERFORMANCE WARRANTY ON AUTO EMISSION CONTROL SYSTEM FROM 5 YEARS OR 50,000 MILES TO 18 MONTHS OR 18,000 MILES, WHICHEVER COMES FIRST.","TO AGREE TO A SUBSTITUTE AMENDMENT FOR THE BAKER AMENDMENT (SEE R.C. 426) TO S. 3219, THE PROPOSED CLEAN AIR ACT AMENDMENTS OF 1976. THE BENTSEN AMENDMENT REDUCES THE PERFORMANCE WARRANTY ON AUTO EMISSION CONTROL SYSTEM FROM 5 YEARS OR 50,000 MILES TO",7,705,7,705
13200,94,2,1065,RS0941065,8/3/76,1976,8,3,NA,NA,17,74,0.028,0.775,-0.549,-1.002,-10.673,S3219,NA,NA,NA,"TO AMEND THE MOSS AMENDMENT (SEE RC 455) TO S. 3219, BY PROVIDING THAT DURING THE PERIOD OF PROPOSED STUDY NOTHING IN THE CLEAN AIR ACT SHALL BE CONSTRUED TO REQUIRE THE ESTABLISHMENT OF FEDERAL STANDARDS MORE STRINGENT THAN PRIMARY AND SECONDARY AIR QUALITY STANDARDS.","TO AMEND THE MOSS AMENDMENT (SEE RC 455) TO S. 3219, BY PROVIDING THAT DURING THE PERIOD OF PROPOSED STUDY NOTHING IN THE CLEAN AIR ACT SHALL BE CONSTRUED TO REQUIRE THE ESTABLISHMENT OF FEDERAL STANDARDS MORE STRINGENT THAN PRIMARY AND SECONDARY AIR",7,705,7,705
13202,94,2,1066,RS0941066,8/3/76,1976,8,3,NA,NA,31,63,-0.318,0.616,-0.116,-0.565,-35.58,S3219,NA,NA,NA,"TO AMEND S. 3219, BY DELETING SECTION 6 AND DIRECTING THE NATIONAL COMMISSION ON AIR QUALITY TO CONDUCT A 1-YEAR STUDY OF THE OVERALL EFFECTS OF PREVENTING SIGNIFICANT DETERIORATION OF AIR QUALITY.","TO AMEND S. 3219, BY DELETING SECTION 6 AND DIRECTING THE NATIONAL COMMISSION ON AIR QUALITY TO CONDUCT A 1-YEAR STUDY OF THE OVERALL EFFECTS OF PREVENTING SIGNIFICANT DETERIORATION OF AIR QUALITY.",7,705,7,705
13210,94,2,1070,RS0941070,8/3/76,1976,8,3,NA,NA,30,57,0.055,-0.995,0.181,0.353,-36.502,HR10612,NA,NA,NA,"TO AMEND H.R. 10612, BY DENYING DEDUCTIONS FOR CERTAIN EXPENSES OF AUTOMOBILES WHICH DO NOT MEET AVERAGE FUEL ECONOMY STANDARDS.","TO AMEND H.R. 10612, BY DENYING DEDUCTIONS FOR CERTAIN EXPENSES OF AUTOMOBILES WHICH DO NOT MEET AVERAGE FUEL ECONOMY STANDARDS.",7,705,7,705
13222,94,2,1076,RS0941076,8/4/76,1976,8,4,NA,NA,23,59,0.072,0.275,-0.143,-0.596,-25.178,S3219,NA,NA,NA,TO AMEND THE RANDOLPH AMENDMENT (SEE R.C. 466) TO S. 3219 BY DELAYING ENACTMENT OF SECTION 6 FOR 1 YEAR DURING WHICH THE COMMISSION ON AIR QUALITY WOULD STUDY THE OVERALL EFFECT OF SUCH A SECTION.,TO AMEND THE RANDOLPH AMENDMENT (SEE R.C. 466) TO S. 3219 BY DELAYING ENACTMENT OF SECTION 6 FOR 1 YEAR DURING WHICH THE COMMISSION ON AIR QUALITY WOULD STUDY THE OVERALL EFFECT OF SUCH A SECTION.,7,705,7,705
13224,94,2,1077,RS0941077,8/4/76,1976,8,4,NA,NA,83,1,0,0,0,0,0,S3219,NA,NA,NA,"TO AMEND S. 3219, BY PROVIDING FOR THE ENACTMENT OF SECTION 6, REQUIRING THE PREVENTION OF SIGNIFICANT DETERIORATION OF AIR QUALITY AND ESTABLISHING A COMMISSION TO STUDY THE EFFECTS OF ITS IMPLEMENTATION.","TO AMEND S. 3219, BY PROVIDING FOR THE ENACTMENT OF SECTION 6, REQUIRING THE PREVENTION OF SIGNIFICANT DETERIORATION OF AIR QUALITY AND ESTABLISHING A COMMISSION TO STUDY THE EFFECTS OF ITS IMPLEMENTATION.",7,705,7,705
13226,94,2,1078,RS0941078,8/4/76,1976,8,4,NA,NA,26,65,-0.568,0.664,0.349,0.695,-32.239,S3219,NA,NA,NA,"TO AMEND S. 3219, BY MODIFYING THE DEFINITION OF """"""""""""""""INCREMENTS"""""""""""""""" TO ALLOWED INCREASES IN POLLUTION LEVELS TO INCLUDE INCREMENTS IN POLLUTION FROM ALL SOURCES, INCLUDING """"""""""""""""NON-MAJOR"""""""""""""""" ONES.",ONES.,7,705,7,705
13228,94,2,1079,RS0941079,8/4/76,1976,8,4,NA,NA,35,56,0.05,-0.622,0.173,0.452,-34.274,S3219,NA,NA,NA,"TO AMEND S. 3219, BY INCLUDING IN CLASS I CATEGORY, WHERE THE LEAST AMOUNT OF POLLUTION IS ALLOWED, THOSE NATIONAL MONUMENTS IN EXCESS OF 10,000 ACRES WHICH ARE MANAGED BY THE NPS.","TO AMEND S. 3219, BY INCLUDING IN CLASS I CATEGORY, WHERE THE LEAST AMOUNT OF POLLUTION IS ALLOWED, THOSE NATIONAL MONUMENTS IN EXCESS OF 10,000 ACRES WHICH ARE MANAGED BY THE NPS.",7,705,7,705
13245,94,2,1088,RS0941088,8/4/76,1976,8,4,NA,NA,34,36,0.33,-0.728,-0.104,-0.295,-38.576,HR10612,NA,NA,NA,"TO TABLE THE HART (COLO.) AMENDMENT TO H.R. 10612. THE HART AMENDMENT, IN THE NATURE OF A SUBSTITUTE FOR SECTION 2006, RE: CREDIT FOR PURCHASES OF MATTER WHICH CAN BE RECYCLED, PROVIDES FOR A STUDY OF RECYCLING INCENTIVES IN LIEU OF LANGUAGE PROVIDING TAX CREDITS FOR RECYCLERS OF SOLID WASTE SYSTEMS.","TO TABLE THE HART (COLO.) AMENDMENT TO H.R. 10612. THE HART AMENDMENT, IN THE NATURE OF A SUBSTITUTE FOR SECTION 2006, RE: CREDIT FOR PURCHASES OF MATTER WHICH CAN BE RECYCLED, PROVIDES FOR A STUDY OF RECYCLING INCENTIVES IN LIEU OF LANGUAGE PROVIDING",7,707,7,707
13247,94,2,1089,RS0941089,8/5/76,1976,8,5,NA,NA,30,61,-0.31,0.089,0.243,0.443,-31.416,S3219,NA,NA,NA,"TO AMEND S. 3219, BY REQUIRING AUTOMOBILE MANUFACTURES TO COMPLY WITH STATUTORY ESTABLISHED AUTOMOBILE EMISSION STANDARDS IN 1979 RATHER THAN 1980.","TO AMEND S. 3219, BY REQUIRING AUTOMOBILE MANUFACTURES TO COMPLY WITH STATUTORY ESTABLISHED AUTOMOBILE EMISSION STANDARDS IN 1979 RATHER THAN 1980.",7,705,7,705
13249,94,2,1090,RS0941090,8/5/76,1976,8,5,NA,NA,33,58,-0.157,-0.274,0.222,0.412,-31.291,S3219,NA,NA,NA,"TO AMEND S. 3219, BY RETAINING THE NITROGEN OXIDE EMISSION STANDARD OF 0.4 GRAMS PER MILE FOR AUTOMOBILES INSTEAD OF RELAXING STANDARD TO 1.0 GRAMS PER MILE.","TO AMEND S. 3219, BY RETAINING THE NITROGEN OXIDE EMISSION STANDARD OF 0.4 GRAMS PER MILE FOR AUTOMOBILES INSTEAD OF RELAXING STANDARD TO 1.0 GRAMS PER MILE.",7,705,7,705
13251,94,2,1091,RS0941091,8/5/76,1976,8,5,NA,NA,28,64,-0.457,0.484,0.179,0.287,-39.76,S3219,NA,NA,NA,"TO AMEND S. 3219, BY BANNING THE USE OF AEROSAL CONTAINERS CONTAINING HALOCARBONS AFTER JANUARY 1, 1978 UNLESS IT IS DETERMINED THAT THEIR USE IS NOT HARMFUL TO HEALTH OR PUBLIC WELFARE.","TO AMEND S. 3219, BY BANNING THE USE OF AEROSAL CONTAINERS CONTAINING HALOCARBONS AFTER JANUARY 1, 1978 UNLESS IT IS DETERMINED THAT THEIR USE IS NOT HARMFUL TO HEALTH OR PUBLIC WELFARE.",7,705,7,705
13253,94,2,1092,RS0941092,8/5/76,1976,8,5,NA,NA,20,70,0.214,0.115,-0.365,-0.592,-12.561,S3219,NA,NA,NA,"TO AMEND S. 3219, BY PERMITTING STATES TO ADOPT MORE STRINGENT STANDARDS IN ORDER TO PROTECT CERTAIN LANDS FROM POLLUTION.","TO AMEND S. 3219, BY PERMITTING STATES TO ADOPT MORE STRINGENT STANDARDS IN ORDER TO PROTECT CERTAIN LANDS FROM POLLUTION.",7,705,7,705
13255,94,2,1093,RS0941093,8/5/76,1976,8,5,NA,NA,78,13,0.551,-0.498,0.282,0.447,-17.313,S3219,NA,NA,NA,TO PASS S. 3219.,TO PASS S. 3219.,7,705,7,705
13293,94,2,1112,RS0941112,8/6/76,1976,8,6,NA,NA,50,30,0.173,0.985,0.011,0.067,-57.267,HR10612,NA,NA,NA,"TO TABLE THE GRAVEL AMENDMENT, ALLOWING A TAX CREDIT FOR PURCHASES OF MATERIAL FOR RECYCLING, TO H.R. 10612.","TO TABLE THE GRAVEL AMENDMENT, ALLOWING A TAX CREDIT FOR PURCHASES OF MATERIAL FOR RECYCLING, TO H.R. 10612.",7,707,7,707
13404,94,2,1171,RS0941171,9/1/76,1976,9,1,NA,NA,39,38,-0.105,-0.016,-0.235,-0.694,-23.006,S2710,NA,NA,NA,"TO AMEND S. 2710, WATER POLLUTION CONTROL AMENDMENTS, BY GIVING THE CORPS OF ARMY ENGINEERS PRIMARY RESPONSIBILITY TO ISSUE PERMITS FOR DREDGE OR FILL MATERIALS IN AREAS ADJACENT TO NAVIGABLE WATERS.","TO AMEND S. 2710, WATER POLLUTION CONTROL AMENDMENTS, BY GIVING THE CORPS OF ARMY ENGINEERS PRIMARY RESPONSIBILITY TO ISSUE PERMITS FOR DREDGE OR FILL MATERIALS IN AREAS ADJACENT TO NAVIGABLE WATERS.",7,701,7,701
13406,94,2,1172,RS0941172,9/1/76,1976,9,1,NA,NA,34,35,-0.101,0.093,-0.192,-0.731,-21.639,S2710,NA,NA,NA,TO TABLE A MOTION TO RECONSIDER THE VOTE BY WHICH THE SENATE AGREED TO THE TOWER AMENDMENT (SEE R.C. 560) TO S. 2710.,TO TABLE A MOTION TO RECONSIDER THE VOTE BY WHICH THE SENATE AGREED TO THE TOWER AMENDMENT (SEE R.C. 560) TO S. 2710.,7,701,7,701
13408,94,2,1173,RS0941173,9/1/76,1976,9,1,NA,NA,41,38,-0.134,0.081,0.182,0.661,-26.815,S2710,NA,NA,NA,TO RECONSIDER THE VOTE BY WHICH THE SENATE AGREED TO THE TOWER AMENDMENT (SEE R.C. 560) TO S. 2710.,TO RECONSIDER THE VOTE BY WHICH THE SENATE AGREED TO THE TOWER AMENDMENT (SEE R.C. 560) TO S. 2710.,7,701,7,701
13410,94,2,1174,RS0941174,9/1/76,1976,9,1,NA,NA,39,40,-0.088,-0.055,-0.252,-0.73,-23.014,S2710,NA,NA,NA,"TO AGREE, ON A SECOND VOTE, TO THE TOWER AMENDMENT (SEE R.C. 560) TO S. 2710.","TO AGREE, ON A SECOND VOTE, TO THE TOWER AMENDMENT (SEE R.C. 560) TO S. 2710.",7,701,7,701
13583,94,2,1273,RS0941273,9/28/76,1976,9,28,NA,NA,74,0,0,0,0,0,0,HR15445,NA,NA,NA,TO PASS H.R. 15445 PROVIDING FOR THE CONSERVATION AND PRESERVATION OF WHALES.,TO PASS H.R. 15445 PROVIDING FOR THE CONSERVATION AND PRESERVATION OF WHALES.,7,709,7,709
13603,94,2,1296,RS0941296,9/30/76,1976,9,30,NA,NA,32,38,0.004,-0.504,-0.163,-0.188,-29.867,S1026,NA,NA,NA,"TO CONCUR IN THE HOUSE AMENDMENT TO S. 1026, DESIGNATING AS WILDERNESS PORTIONS OF THE NATIONAL WILDLIFE REFUGE AREA IN SEVERAL STATES, WITH AN AMENDMENT PROVIDING THAT 6,500 ACRES IN THE PROPOSED GLACIER WILDERNESS REMAIN AS A PRIMITIVE AREA.","TO CONCUR IN THE HOUSE AMENDMENT TO S. 1026, DESIGNATING AS WILDERNESS PORTIONS OF THE NATIONAL WILDLIFE REFUGE AREA IN SEVERAL STATES, WITH AN AMENDMENT PROVIDING THAT 6,500 ACRES IN THE PROPOSED GLACIER WILDERNESS REMAIN AS A PRIMITIVE AREA.",7,709,7,709
13604,94,2,1300,RS0941300,10/1/76,1976,10,1,NA,NA,54,10,0.375,-0.159,0.185,0.14,-16.644,S2139,NA,NA,NA,"TO PROCEED TO THE CONFERENCE REPORT ON S. 2139, TO AMEND THE 1970 CLEAN AIR ACT, DELAYING COMPLIANCE DEADLINES FOR MOBILE AND STATIONARY POLLUTION SOURCES AND SETTING NEW REGULATIONS PROTECTING AIR QUALITY IN PRISTINE AREAS.","TO PROCEED TO THE CONFERENCE REPORT ON S. 2139, TO AMEND THE 1970 CLEAN AIR ACT, DELAYING COMPLIANCE DEADLINES FOR MOBILE AND STATIONARY POLLUTION SOURCES AND SETTING NEW REGULATIONS PROTECTING AIR QUALITY IN PRISTINE AREAS.",7,705,7,705
13901,94,2,760,RS0940760,4/13/76,1976,4,13,NA,NA,48,32,0.095,-0.995,0.227,0.119,-27.645,S3201,NA,NA,NA,"TO AGREE TO AN AMENDMENT, AS MODIFIED, TO S. 3201, THE PUBLIC WORKS EMPLOYMENT ACT OF 1976. THE AMENDMENT INCLUDES PROVISIONS FOR A COUNTERCYCLICAL ASSISTANCE PROGRAM WHICH AUTHORIZES $1.38 BILLION TO STATE AND LOCAL GOVERNMENTS AND $1.42 BILLION FOR THE CONSTRUCTION OF WASTE WATER TREATMENT FACILITIES.","TO AGREE TO AN AMENDMENT, AS MODIFIED, TO S. 3201, THE PUBLIC WORKS EMPLOYMENT ACT OF 1976. THE AMENDMENT INCLUDES PROVISIONS FOR A COUNTERCYCLICAL ASSISTANCE PROGRAM WHICH AUTHORIZES $1.38 BILLION TO STATE AND LOCAL GOVERNMENTS AND $1.42 BILLION FOR",7,703,7,703
14304,94,2,975,RS0940975,6/30/76,1976,6,30,NA,NA,26,60,-0.281,-0.218,0.105,0.305,-42.609,S2150,NA,NA,NA,"TO AMEND S. 2150, AUTHORIZING FUNDS FOR FISCAL YEAR 1977 FOR SOLID WASTE DISPOSAL AND UTILIZATION PROGRAMS, BY ESTABLISHING A UNIFORM NATIONAL SYSTEM REQUIRING A REFUND VALUE ON THE SALE OF BEVERAGE CONTAINERS.","TO AMEND S. 2150, AUTHORIZING FUNDS FOR FISCAL YEAR 1977 FOR SOLID WASTE DISPOSAL AND UTILIZATION PROGRAMS, BY ESTABLISHING A UNIFORM NATIONAL SYSTEM REQUIRING A REFUND VALUE ON THE SALE OF BEVERAGE CONTAINERS.",7,707,7,707
14306,94,2,976,RS0940976,6/30/76,1976,6,30,NA,NA,85,1,0,0,0,0,0,S2150,NA,NA,NA,"TO AMEND S. 2150, BY REQUIRING A COORDINATED STUDY OF THE FEASIBILITY OF A MANDATORY NATIONAL PROGRAM OF DEPOSITS TO ENCOURAGE THE RETURN OF BEVERAGE CONTAINERS.","TO AMEND S. 2150, BY REQUIRING A COORDINATED STUDY OF THE FEASIBILITY OF A MANDATORY NATIONAL PROGRAM OF DEPOSITS TO ENCOURAGE THE RETURN OF BEVERAGE CONTAINERS.",7,707,7,707
14308,94,2,977,RS0940977,6/30/76,1976,6,30,NA,NA,88,3,0.324,0.746,0.518,1.173,-4.207,S2150,NA,NA,NA,"TO PASS, AS AMENDED, S. 2150.","TO PASS, AS AMENDED, S. 2150.",7,703,7,703
14472,95,2,119,RS0950119,4/28/77,1977,4,28,NA,NA,41,47,-0.16,-0.046,-0.176,0.309,-26.646,HR3477,NA,NA,NA,TO AMEND H.R. 3477 BY ALLOWING THAT THOSE PERSONS AND FIRMS WHO HAVE INVESTED IN POLLUTION CONTROL EQUIPMENT MAY RECEIVE THE FULL INVESTMENT TAX CREDIT.,TO AMEND H.R. 3477 BY ALLOWING THAT THOSE PERSONS AND FIRMS WHO HAVE INVESTED IN POLLUTION CONTROL EQUIPMENT MAY RECEIVE THE FULL INVESTMENT TAX CREDIT.,7,700,7,700
14539,95,2,154,RS0950154,5/20/77,1977,5,20,NA,NA,36,46,-0.213,0.486,-0.24,-0.339,-27.374,S7,NA,NA,NA,"TO AMEND S. 7 BY VESTING IN THE STATES THE JURISDICTION OVER MATTERS OF LAND APPEARANCE AND LAND USE, AS LONG AS THOSE DECISIONS DO NOT INFRINGE ON THE ENVIRONMENTAL, HEALTH OR SAFETY CONCERNS OF OTHERS.","TO AMEND S. 7 BY VESTING IN THE STATES THE JURISDICTION OVER MATTERS OF LAND APPEARANCE AND LAND USE, AS LONG AS THOSE DECISIONS DO NOT INFRINGE ON THE ENVIRONMENTAL, HEALTH OR SAFETY CONCERNS OF OTHERS.",7,701,7,701
14541,95,2,155,RS0950155,5/20/77,1977,5,20,NA,NA,35,46,-0.315,0.949,-0.235,-0.326,-30.199,S7,NA,NA,NA,"TO AMEND S. 7 BY REQUIRING THAT THE STATES MEET THE FEDERAL RECLAMATION STANDARDS WITH REGARD TO PUBLIC HEALTH, SAFETY, WATER DIMUNITION AND POLLUTION, BUT NOT WITH RESPECT TO LAND APPEARANCE AND CONTOUR.","TO AMEND S. 7 BY REQUIRING THAT THE STATES MEET THE FEDERAL RECLAMATION STANDARDS WITH REGARD TO PUBLIC HEALTH, SAFETY, WATER DIMUNITION AND POLLUTION, BUT NOT WITH RESPECT TO LAND APPEARANCE AND CONTOUR.",7,701,7,701
14583,95,2,179,RS0950179,6/9/77,1977,6,9,NA,NA,56,38,-0.054,0.171,0.16,0.156,-35.145,S252,NA,NA,NA,TO TABLE DIVISION I OF THE GRIFFIN AMENDMENT TO THE NELSON AMENDMENT (SEE RC 181) TO S. 252. DIVISION I OF THE GRIFFIN AMENDMENT SPECIFIES THAT ONLY AMERICAN MANUFACTURERS ARE ELIGIBLE FOR THE DEADLINE EXTENSION GIVEN TO SMALL BUSINESSES WITH RESPECT TO MEETING AIR QUALITY STANDARDS.,TO TABLE DIVISION I OF THE GRIFFIN AMENDMENT TO THE NELSON AMENDMENT (SEE RC 181) TO S. 252. DIVISION I OF THE GRIFFIN AMENDMENT SPECIFIES THAT ONLY AMERICAN MANUFACTURERS ARE ELIGIBLE FOR THE DEADLINE EXTENSION GIVEN TO SMALL BUSINESSES WITH RESPECT,7,705,7,705
14589,95,2,182,RS0950182,6/9/77,1977,6,9,NA,NA,18,75,0.313,-0.95,-0.243,-0.039,-20.487,S252,NA,NA,NA,"TO AMEND S. 252 BY REQUIRING NATIONAL PARK LANDS SMALLER THAN 6,000 ACRES TO MEET CLASS I AIR QUALITY STANDARDS.","TO AMEND S. 252 BY REQUIRING NATIONAL PARK LANDS SMALLER THAN 6,000 ACRES TO MEET CLASS I AIR QUALITY STANDARDS.",7,705,7,705
14591,95,2,183,RS0950183,6/9/77,1977,6,9,NA,NA,33,61,0.391,-0.843,-0.185,-0.339,-39.254,S252,NA,NA,NA,"TO AMEND S. 252 WITH AN AMENDMENT TO THE GARN AMENDMENT #317, THE EFFECT OF WHICH WOULD BE TO ALLOW THAT THE AIR QUALITY STANDARDS FOR CLASS I AND CLASS II AREAS BE EXCEEDED FOR UP TO 18 DAYS A YEAR.","TO AMEND S. 252 WITH AN AMENDMENT TO THE GARN AMENDMENT #317, THE EFFECT OF WHICH WOULD BE TO ALLOW THAT THE AIR QUALITY STANDARDS FOR CLASS I AND CLASS II AREAS BE EXCEEDED FOR UP TO 18 DAYS A YEAR.",7,705,7,705
14593,95,2,184,RS0950184,6/9/77,1977,6,9,NA,NA,56,38,0.21,-0.55,0.089,0.116,-53.553,S252,NA,NA,NA,TO AMEND S. 252 WITH A SUBSTITUTE FOR THE RIEGLE AMENDMENT (SEE RC 185) THAT WAIVES FOR AN ADDITIONAL TWO YEARS THE HYDROCARBON AND CARBON MONOXIDE EMISSION STANDARDS FOR AUTO INDUSTRIES AND ESTABLISHES FINAL STANDARDS FOR 1980 AND BEYOND.,TO AMEND S. 252 WITH A SUBSTITUTE FOR THE RIEGLE AMENDMENT (SEE RC 185) THAT WAIVES FOR AN ADDITIONAL TWO YEARS THE HYDROCARBON AND CARBON MONOXIDE EMISSION STANDARDS FOR AUTO INDUSTRIES AND ESTABLISHES FINAL STANDARDS FOR 1980 AND BEYOND.,7,705,7,705
14595,95,2,185,RS0950185,6/9/77,1977,6,9,NA,NA,90,1,0,0,0,0,0,S252,NA,NA,NA,TO AMEND S. 252 BY SETTING A NEW SCHEDULE OF COMPLIANCE DEADLINES FOR AUTO MANUFACTURERS REQUIRED TO MEET NEW EMISSION STANDARDS.,TO AMEND S. 252 BY SETTING A NEW SCHEDULE OF COMPLIANCE DEADLINES FOR AUTO MANUFACTURERS REQUIRED TO MEET NEW EMISSION STANDARDS.,7,705,7,705
14597,95,2,186,RS0950186,6/10/77,1977,6,10,NA,NA,17,71,-0.079,0.997,-0.406,-0.853,-15.469,S252,NA,NA,NA,TO AMEND S. 252 BY ALLOWING THE INDIVIDUAL STATES AND COUNTIES TO SET THEIR OWN AIR QUALITY STANDARDS HIGHER THAN THE NATIONAL ONES SET BY THE EPA.,TO AMEND S. 252 BY ALLOWING THE INDIVIDUAL STATES AND COUNTIES TO SET THEIR OWN AIR QUALITY STANDARDS HIGHER THAN THE NATIONAL ONES SET BY THE EPA.,7,705,7,705
